timeList,torsoBackBottomX,torsoBackBottomY,torsoBackBottomZ,torsoBackLeftX,torsoBackLeftY,torsoBackLeftZ,torsoBackRightX,torsoBackRightY,torsoBackRightZ,torsoFrontLeftX,torsoFrontLeftY,torsoFrontLeftZ,torsoFrontRightX,torsoFrontRightY,torsoFrontRightZ,lFootHeelX,lFootHeelY,lFootHeelZ,lFootMidX,lFootMidY,lFootMidZ,lFootToeX,lFootToeY,lFootToeZ,lFootAnkleX,lFootAnkleY,lFootAnkleZ,rFootHeelX,rFootHeelY,rFootHeelZ,rFootMidX,rFootMidY,rFootMidZ,rFootToeX,rFootToeY,rFootToeZ,rFootAnkleX,rFootAnkleY,rFootAnkleZ
75.28,0.0578703,0.314805,1.03982,0.0160876,0.327501,1.10302,0.085073,0.327382,1.10587,-0.0374383,0.569247,1.07334,0.157565,0.547496,1.08161,-0.0191978,0.210809,0.289584,-0.108585,0.291351,0.171346,-0.0861052,0.363301,0.0927267,-0.0811843,0.264553,0.270162,0.0834915,0.375776,0.0777807,0.181372,0.517696,0.0525494,0.141764,0.635469,0.066998,0.135104,0.418703,0.10116
75.29,0.0585361,0.313719,1.0413,0.0168946,0.326135,1.10452,0.0859417,0.326141,1.1074,-0.0370821,0.567635,1.07461,0.157973,0.546474,1.08275,-0.018654,0.224347,0.278828,-0.107682,0.310612,0.1645,-0.0860367,0.388027,0.0907954,-0.0804444,0.27921,0.262343,0.0833315,0.363821,0.0780479,0.181468,0.505582,0.0526366,0.141759,0.623492,0.0667298,0.13481,0.406763,0.101535
75.3,0.0592456,0.312379,1.0425,0.0175957,0.3247,1.10578,0.0865042,0.32529,1.10861,-0.0368163,0.566072,1.07543,0.158303,0.545523,1.08343,-0.0183553,0.238776,0.266715,-0.106939,0.330803,0.156985,-0.0861165,0.413456,0.0884994,-0.0798841,0.294635,0.253624,0.083293,0.351804,0.0783179,0.181454,0.493438,0.0526039,0.141814,0.611435,0.0665398,0.134615,0.394788,0.101833
75.31,0.0598821,0.310916,1.04359,0.0182749,0.323373,1.10679,0.0872631,0.323953,1.10967,-0.0366296,0.564445,1.07596,0.158457,0.544528,1.08371,-0.0186057,0.254239,0.253149,-0.106392,0.352059,0.149197,-0.0861572,0.439277,0.0860244,-0.079648,0.31082,0.243948,0.08348,0.339521,0.0786478,0.181457,0.481395,0.0526393,0.141863,0.599413,0.0663327,0.13455,0.38287,0.102187
75.32,0.0605013,0.309587,1.04432,0.0188768,0.321946,1.10754,0.0878417,0.322822,1.11043,-0.0365855,0.562916,1.07619,0.158588,0.543733,1.08368,-0.0188819,0.270497,0.238942,-0.105134,0.373919,0.140723,-0.0865665,0.465461,0.0834872,-0.0797656,0.327798,0.233742,0.0834428,0.327536,0.0788649,0.181606,0.469337,0.0526662,0.141874,0.587473,0.0661104,0.134511,0.370927,0.102441
75.33,0.0610602,0.308175,1.04492,0.0194121,0.320571,1.1081,0.0884337,0.321769,1.11098,-0.0365251,0.561212,1.0762,0.158708,0.542967,1.08335,-0.0196245,0.288374,0.223715,-0.105618,0.396532,0.132332,-0.0875091,0.491917,0.0808976,-0.0808272,0.345721,0.222901,0.0834215,0.315561,0.0790236,0.181565,0.457285,0.0526778,0.141917,0.575624,0.0659539,0.134113,0.359467,0.102637
75.34,0.0615741,0.306808,1.0453,0.0200327,0.319206,1.1085,0.0888152,0.321091,1.11131,-0.0365827,0.559544,1.07583,0.158661,0.542051,1.08271,-0.0202811,0.306874,0.208369,-0.11013,0.420819,0.125639,-0.0890934,0.51881,0.0786948,-0.0814575,0.364357,0.211444,0.0835741,0.3038,0.0792019,0.181599,0.445173,0.0527528,0.141982,0.563522,0.0655772,0.134532,0.347194,0.103286
75.35,0.0620396,0.305409,1.04549,0.020522,0.317768,1.10867,0.0893348,0.319835,1.11149,-0.0367196,0.557961,1.07516,0.158649,0.541241,1.08189,-0.0209356,0.326061,0.192941,-0.111381,0.445497,0.117938,-0.0908009,0.546184,0.0770081,-0.0824324,0.383772,0.200242,0.0834357,0.291886,0.0792645,0.181578,0.433147,0.0527738,0.141995,0.55167,0.0652878,0.134274,0.335456,0.103426
75.36,0.0624229,0.304131,1.04552,0.0209206,0.316755,1.10865,0.0898086,0.318862,1.11141,-0.0369617,0.556493,1.0744,0.158485,0.54036,1.08086,-0.0214455,0.346427,0.17737,-0.112805,0.47061,0.110461,-0.0929582,0.573721,0.0757451,-0.0835811,0.403434,0.188612,0.0832958,0.279709,0.0793928,0.181546,0.421186,0.0528855,0.142037,0.539754,0.0649399,0.134034,0.323972,0.103623
75.37,0.0627364,0.303026,1.04544,0.0213103,0.315633,1.10847,0.0902187,0.318028,1.11118,-0.0371891,0.555075,1.07329,0.158311,0.539549,1.07966,-0.0226067,0.367751,0.162121,-0.114754,0.496083,0.103406,-0.0954419,0.601528,0.0752234,-0.0849415,0.424003,0.17715,0.0832364,0.26772,0.0795524,0.181561,0.409138,0.05299,0.142113,0.527797,0.0646577,0.133831,0.312095,0.104001
75.38,0.0630224,0.301817,1.04525,0.0215888,0.314616,1.10816,0.0905355,0.317295,1.11086,-0.0374942,0.553892,1.07213,0.158058,0.538739,1.07831,-0.0243985,0.390308,0.146748,-0.116857,0.522142,0.0967107,-0.0983113,0.629335,0.0753787,-0.0866113,0.445504,0.16592,0.0829651,0.255581,0.079815,0.181441,0.397171,0.0530652,0.142078,0.515855,0.0643844,0.133679,0.3004,0.104345
